Country Name,Country Code,Series Name,Series Code,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
India,IND,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.22488756,8.977149075,7.16425362,13.2308409,4.669821024,4.009433962,3.684807256,4.392199745,3.805865922,3.76723848,4.246353323,6.145522388,6.369996746,8.351816444,10.87739112,11.99229692,8.857845297,9.312445605,10.90764331,6.649500151,4.906973441
India,IND,"Labor force, total",SL.TLF.TOTL.IN,368221327,375264721,382547455,390041620,397713183,405521019,417003387,428862880,441049645,453489620,466155121,467165824,468125060,469002609,469829385,470610752,473683611,476800625,485906723,494963721,503834632
India,IND,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,61.0145607,..,..,..,..,62.75447083,..,..,..,..,69.3025589,..,..,..,..
India,IND,"Population, total",SP.POP.TOTL,960482795,978893217,997405318,1015974042,1034539214,1053050912,1071477855,1089807112,1108027848,1126135777,1144118674,1161977719,1179681239,1197146906,1214270132,1230980691,1247236029,1263065852,1278562207,1293859294,1309053980
India,IND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,9.351569628,9.356276414,9.131027886,8.222831687,8.755088221,8.929254982,8.188687151,8.793575525,9.231223911,9.70021273,10.22400751,11.370511,12.26584845,11.08762174,9.942698429,10.50717095,10.1773872,10.83677172,11.00162569,..,..
India,IND,"Total employment, total (ages 15+)",SL.EMP.TOTL,354544513,360950150,367018404,374193286,381553256,388009195,398967891,409857630,422043768,433679454,445661145,447379642,449116031,449697278,452204952,453945418,456968822,459535976,469078361,478059189,486249129
"Iran, Islamic Rep.",IRN,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.80992889,97.03143311,97.23764801,97.42551422,97.59195709,97.9,97.86053467,97.97327423,98.07955933,98.19033813,98.30693817,98.4,98.57985687,98.7438736,98.9274292,99.12870789,99.3441925,99.56376648,99.76177979,100,99.97505188
"Iran, Islamic Rep.",IRN,Age dependency ratio (% of working-age population),SP.POP.DPND,84.83060192,80.66885901,76.49814522,72.39029166,68.34361289,64.32565455,60.15721835,56.00453093,51.93617254,48.15508904,44.87336445,43.11333716,41.70792718,40.69819742,40.03704862,39.64501752,39.46224382,39.4364136,39.56642217,39.83074848,40.18705141
"Iran, Islamic Rep.",IRN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..,..,..,..,..,4.39548918,8.365410278,13.72917049,17.90856785,23.03530851,30.01848415,35.65314529,45.45010653,50.89287109,56.32764064,66.60899025
"Iran, Islamic Rep.",IRN,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,4.843999863,5.638999939,8.140999794,6.612999916,7.968999863,8.80700016,8.923000336,10.40999985,10.56700039,10.74699974,11.35700035,10.60099983,10.35000038,8.892000198,9.133000374,7.906000137,7.418000221,6.063000202,5.480000019,4.984000206,5.197999954
"Iran, Islamic Rep.",IRN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.858999968,3.769999981,5.495999813,4.484000206,5.238999844,4.914999962,5.53399992,5.166999817,5.18599987,5.698999882,5.739999771,5.544000149,5.479000092,4.875,4.761000156,4.125,4.46600008,4.933000088,4.120999813,3.667999983,3.757999897
"Iran, Islamic Rep.",IRN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,24.95199966,23.50799942,23.69199944,24.46100044,24.53000069,24.08600044,23.95499992,24.40200043,24.56699944,24.74900055,24.75200081,23.17700005,22.81500053,21.20999908,20.86100006,19.21999931,18.37400055,18.02700043,18.85300064,17.89599991,18.03199959
"Iran, Islamic Rep.",IRN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,28.91200066,31.31999969,30.8939991,29.6760006,30.14599991,30.57699966,31.51300049,31.65999985,31.82799911,31.57900047,30.36800003,31.71199989,32.06499863,32.27899933,31.79000092,32.20600128,32.7179985,34.95899963,34.14500046,33.76200104,32.53300095
"Iran, Islamic Rep.",IRN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.6762407,20.19513024,17.27793087,12.68338091,19.2920232,21.46705757,19.30332036,24.41390215,24.62747283,25.26692826,30.33081919,29.86903525,28.84361241,26.57712745,22.71148914,24.39965328,25.63295241,24.12886375,26.88185715,23.14086146,19.74338617
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.282661073,5.173283486,0.482046871,2.177823133,0.855458607,5.8580666,0.778638733,7.26555113,8.734584435,4.374509277,3.189804087,4.999795262,8.155773524,0.250856553,1.007385458,5.797938302,2.645717918,-7.44455703,-0.194073471,4.60341888,-1.32064512
"Iran, Islamic Rep.",IRN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,49.65598585,28.93734402,17.34922575,17.86613421,20.07070781,14.47675132,11.27424713,14.33593374,16.46801162,14.7615087,13.43311801,11.9395522,17.21304635,25.54984461,13.50026182,10.13714717,20.62833206,27.35738864,39.26636098,17.23535868,13.70579975
"Iran, Islamic Rep.",IRN,"Labor force, total",SL.TLF.TOTL.IN,15270605,15667101,16393917,17191044,18052039,18973996,20004112,21099667,22261184,23468763,24692931,24717904,24706267,23958309,24639491,24632928,24725749,24818655,24901251,24960570,25936916
"Iran, Islamic Rep.",IRN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,73.06024933,..,..,..,..,..,77,..,..,82.44120026,82.33132172,..,82.96230316,..,..,..,83.62599182,84.62680054,84.70523834,..
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,60575644,61583089,62710557,63900630,65062660,66131854,67096414,67983330,68812713,69617100,70421811,71227880,72031103,72845542,73687565,74567511,75491582,76453574,77435384,78411092,79360487
"Iran, Islamic Rep.",IRN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,6.220798678,7.94631514,10.1579621,8.644376054,8.327823337,5.861282096,5.746903558,4.994377712,5.20132535,5.195323352,6.657593715,6.21768141,5.93768769,6.197809288,7.358478041,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,"Total employment, total (ages 15+)",SL.EMP.TOTL,13890336,14241294,14715452,15183308,15716077,16196737,17081599,18398731,19560538,21051233,21704804,21937188,22087686,21447573,21689931,21302612,21684342,21788161,22301505,22322412,23068436
Japan,JPN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Japan,JPN,Age dependency ratio (% of working-age population),SP.POP.DPND,43.97441606,44.35962272,44.83677526,45.37618618,45.95212981,46.55839426,47.24506202,47.92161627,48.62825794,49.42175951,50.33595538,51.20596078,52.17373368,53.25873074,54.49008097,55.89348206,57.38874303,59.01528016,60.7133638,62.38332319,63.95212579
Japan,JPN,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..,..,..,..,124.3682898,123.8997542,124.115176,125.1324031,125.4496188,132.8115698,130.9275884,128.5756916,127.8959517,128.2963417,127.4940848,127.6515169
Japan,JPN,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,6.072999954,5.822999954,5.673999786,5.572000027,5.460999966,5.223999977,5.004000187,4.756999969,4.630000114,4.526000023,4.383999825,3.828999996,3.644999981,3.460999966,3.184000015,2.99000001,2.881999969,2.881000042,2.76699996,2.671999931,2.551000118
Japan,JPN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.148000002,2.108999968,2.071000099,2.063999891,2.095999956,2.10800004,2.227999926,2.239000082,2.242000103,2.219000101,2.187000036,2.161000013,2.142999887,2.125999928,2.157999992,2.232000113,2.180999994,2.240999937,2.243999958,2.165999889,2.079999924
Japan,JPN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,5.705999851,5.513000011,5.366000175,5.295000076,5.217000008,5.087999821,4.914999962,4.717999935,4.684000015,4.570000172,4.491000175,4.386000156,4.294000149,4.262000084,4.22300005,4.09100008,3.959000111,3.867000103,3.746000051,3.678999901,3.632999897
Japan,JPN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,33.69100189,33.42100143,33.26699829,32.21699905,31.86400032,31.41900063,30.70000076,29.9489994,29.54400063,28.6989994,27.8390007,27.99600029,28.20800018,27.26099968,26.25200081,25.68600082,25.51399994,26.19599915,26.19000053,25.22400093,25.90800095
Japan,JPN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,8.971796831,9.479069217,10.54885166,10.52448023,9.951760005,10.62448501,10.22909915,11.01822103,11.63929347,12.97203231,14.01244112,15.8729023,17.49331657,17.42403772,12.52091416,15.03675698,14.92499621,14.54475256,15.91539812,17.54030155,17.58892813
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.742140322,3.099999291,1.076045234,-1.128409829,-0.251954272,2.779632825,0.406335903,0.117992777,1.528220148,2.204687882,1.662670405,1.420006556,1.654183881,-1.0935406,-5.416412797,4.191739259,-0.11542134,1.495089586,2.000267841,0.374719476,1.353823114
Japan,JPN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.123477116,0.131871755,1.761461849,0.663269433,-0.329449578,-0.653015156,-0.740055504,-0.923494027,-0.256541816,-0.008573388,-0.282946069,0.249355116,0.060039454,1.380078862,-1.35283673,-0.719979429,-0.267633601,-0.051939058,0.346440326,2.761954083,0.78951789
Japan,JPN,"Labor force, total",SL.TLF.TOTL.IN,66839518,67365735,67975693,68028984,67824596,67670786,67597243,67157152,67069090,66717970,66739866,66799943,67142641,67092189,66914551,66665453,65970611,65650470,65992810,66182686,66363239
Japan,JPN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Population, total",SP.POP.TOTL,125439000,125757000,126057000,126400000,126631000,126843000,127149000,127445000,127718000,127761000,127773000,127854000,128001000,128063000,128047000,128070000,127833000,127629000,127445000,127276000,127141000
Japan,JPN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,10.95823033,10.81457851,10.65163323,10.06753658,9.773313592,10.37225701,9.895928337,9.061598934,8.91896344,9.352694056,10.13701108,10.51274133,10.10618629,8.931591654,8.36891038,8.809784435,9.356818207,9.682412944,10.36061765,11.46920658,11.4092707
Japan,JPN,"Total employment, total (ages 15+)",SL.EMP.TOTL,64734107,65109741,65671954,65232712,64650747,64469113,64190063,63551281,63547622,63575830,63789113,64041074,64556618,64421881,63515233,63285406,62969428,62794462,63334058,63813725,64152974
Kazakhstan,KAZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9,98.67173004,98.79408264,98.89836884,97,99.04738617,99.09512329,99.13079834,99.16020966,99.18939972,99.22441101,99.76654765,99.33415222,99.41656494,100,99.63712311,99.79746835,99.87473297,99.95161438,99.98814392,100
Kazakhstan,KAZ,Age dependency ratio (% of working-age population),SP.POP.DPND,58.47422268,57.35294147,56.07840674,54.75020061,53.50017295,52.43402306,51.21871414,50.26833798,49.40877928,48.47782631,47.44538948,46.77489162,45.99251095,45.23797985,44.7345603,44.63697624,45.40925307,46.43094769,47.67602201,49.04368517,50.4434499
Kazakhstan,KAZ,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..,..,..,..,9.972792773,14.79555696,19.55425501,37.12018722,52.29166938,56.84858758,61.33976493,64.79657243,68.60435449,70.63930418,72.10552947,71.19436444
Kazakhstan,KAZ,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,0.412999988,0.453999996,0.451999992,0.448000014,0.670000017,1.065000057,1.069000006,1.031999946,0.992999971,1.187999964,0.977999985,1.161999941,1.008999944,0.783999979,0.834999979,0.841000021,0.811999977,0.469999999,0.400999993,0.182999998,0.137999997
Kazakhstan,KAZ,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.504000008,0.463,0.456,0.476000011,0.638000011,0.876999974,0.906000018,0.913999975,0.953000009,1.164000034,1.256000042,1.491000056,1.629999995,1.567999959,2.190000057,2.012000084,2.112999916,2.164000034,1.866999984,1.669999957,1.370000005
Kazakhstan,KAZ,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,39.69499969,40.40200043,39.68700027,38.19800186,38.04800034,36.12400055,35.52000046,35.47800064,35.25400162,33.50099945,32.40499878,31.53499985,31.22500038,30.15999985,29.0170002,28.28300095,26.45400047,25.54000092,24.19400024,20.08200073,18.01300049
Kazakhstan,KAZ,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,15.56000042,14.26599979,14.15799999,14.60900021,14.90100002,16.08399963,16.33600044,16.28300095,16.96100044,17.4090004,18.00499916,18.44099998,18.92099953,18.92399979,18.63899994,18.7159996,18.9640007,19.38199997,19.82500076,20.5359993,20.56200027
Kazakhstan,KAZ,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,38.97386091,35.26880493,34.91685667,30.34420329,42.46209551,56.6024268,45.89501861,46.99064076,48.41702209,52.50041043,53.19435825,50.97529784,49.31282089,57.14638494,41.83842245,44.2441795,46.46466279,44.10966304,38.61703772,39.34175809,28.51670801
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-8.200000003,0.500000002,1.699999999,-1.899999999,2.699999998,9.800000002,13.5,9.800000002,9.3,9.6,9.699999999,10.7,8.9,3.3,1.199999999,7.3,7.4,4.8,6,4.2,1.2
Kazakhstan,KAZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,176.1552989,39.18254237,17.40804106,7.146326655,8.296027653,13.18089059,8.354137772,5.836924521,6.438218101,6.88205439,7.579999291,8.590816259,10.76867075,17.1519334,7.30635449,7.115813597,8.348569186,5.113708884,5.836702333,6.71830658,6.646187509
Kazakhstan,KAZ,"Labor force, total",SL.TLF.TOTL.IN,7956796,7879257,7789420,7699508,7660662,7655067,7673622,7710534,7758737,7802568,7947812,8080705,8226662,8382549,8573022,8719779,8806519,8887384,8961806,9050189,9109811
Kazakhstan,KAZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,99.51265717,..,..,..,..,..,..,..,..,..,99.73240662,99.78163147,..,..,..,..,..
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,15815626,15577894,15333703,15071300,14928426,14883626,14858335,14858948,14909018,15012985,15147029,15308084,15484192,15674000,16092822,16321872,16557201,16792089,17035550,17288285,17542806
Kazakhstan,KAZ,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,6.787220587,7.294793896,7.745369934,10.22139507,9.642300653,12.13435978,13.08323765,13.90867797,..,..,..,..,..,15.71238046,18.25783421,13.31209815,16.03017776,14.19343274,9.835711552
Kazakhstan,KAZ,"Total employment, total (ages 15+)",SL.EMP.TOTL,7083117,6858138,6776826,6690852,6629495,6679062,6873215,6991182,7077590,7147066,7301685,7451185,7629438,7826764,8011471,8216653,8331891,8417210,8495777,8592248,8660602
Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Malta,MLT,Age dependency ratio (% of working-age population),SP.POP.DPND,49.80154478,49.27211646,48.81215717,48.38363065,47.91303319,47.35722758,47.10618214,46.72474358,46.27238131,45.84616056,45.51003495,44.73786644,44.17621995,43.90163312,43.94575486,44.3232779,44.86596345,45.6337071,46.61352388,47.69547115,48.76556003
Malta,MLT,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..,..,..,..,45.38656295,45.15165761,41.35554227,46.82264039,47.4137013,48.8193949,52.32046618,55.37470525,60.42631381,59.19511816,56.36915527,57.08468604
Malta,MLT,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,2.315999985,2.357000113,2.066999912,1.898000002,1.710000038,1.506000042,1.588000059,1.518000007,1.440999985,1.434000015,0.063000001,0.059999999,0.057,0.056000002,0.064000003,0.063000001,0.063000001,0.063000001,0.059999999,0.052999999,0.048
Malta,MLT,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.080999851,3.796000004,3.823999882,3.743000031,3.746999979,3.819000006,3.601999998,4.119999886,4.440000057,4.394000053,4.528999805,4.446000099,4.949999809,4.465000153,4.348999977,4.487999916,4.294000149,4.376999855,4.488999844,4.427000046,4.46999979
Malta,MLT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.576999903,2.480999947,2.365999937,2.232000113,2.148000002,2.04399991,2.345000029,2.342000008,2.459000111,2.255000114,2.095999956,2.032999992,1.820000052,1.786999941,1.460999966,1.337000012,1.166000009,1.06400001,1.315999985,1.338000059,1.618000031
Malta,MLT,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,33.80799866,32.8219986,32.02700043,31.56200027,31.09199905,32.74499893,30.92499924,31.52499962,29.88199997,29.4489994,29.84900093,28.33600044,26.31500053,25.56399918,25.02300072,25.5170002,24.52300072,22.26199913,21.82900047,20.93700027,19.80500031
Malta,MLT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,122.2728879,114.104617,110.6228426,110.3365723,112.3569138,119.3337732,108.497941,111.6250106,107.7210253,103.4640039,104.3717547,123.4548189,129.5371255,148.4768385,147.73564,153.2555497,160.3124492,165.2534711,157.0646709,148.6048033,139.4626581
Malta,MLT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.342493183,3.777335762,5.256980145,5.125601231,4.719974882,6.770193911,0.608353735,2.982818376,2.543768573,0.443412531,3.783652259,1.828716884,3.986448706,3.346512731,-2.462277722,3.542683214,1.322827487,2.712807322,4.611106258,8.114239586,9.621648064
Malta,MLT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.426645503,2.054,3.11207792,2.385251354,2.134768888,2.369592875,2.929492443,2.188490481,1.303837774,2.790828481,3.007966525,2.773264171,1.251349406,4.256736946,2.085357332,1.516833766,2.721905169,2.417624644,1.374906203,0.311500058,1.099931591
Malta,MLT,"Labor force, total",SL.TLF.TOTL.IN,146501,148398,150190,152134,154199,156205,159652,160263,161290,158414,160699,163151,167277,169640,172242,176152,180374,184880,192017,199493,206436
Malta,MLT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,87.86869812,..,..,..,..,..,..,..,..,..,92.36309052,..,..,..,..,..,93.30735779,..,..,..,..
Malta,MLT,"Population, total",SP.POP.TOTL,377419,379905,382791,385287,387578,390087,393028,395969,398582,401268,403834,405308,406724,409379,412477,414508,416268,420028,425967,434558,445053
Malta,MLT,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,51.11117863,45.41982837,47.73310156,43.65175549,47.59669507,45.91492891,48.53345988,51.21400714,53.98873167,55.34448959,59.01567007,60.21603875,62.85861149,26.13144713,26.52748184,26.13967725,26.12808854,26.39670471,26.76069517,26.85873558,25.61880939
Malta,MLT,"Total employment, total (ages 15+)",SL.EMP.TOTL,137547,137739,139836,141022,143293,146336,148302,149206,149209,146818,149579,152060,156454,159495,160374,164086,168863,173215,179745,187921,195310
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.63264465,95.94358826,96.23923492,96.5165329,96.77241516,97.00534058,97.21986389,97.42203522,97.61792755,97.813591,98.0240097,98.2416687,98.47579956,98.72924805,99.3,99.28923035,99.56734467,99.8,99.92913818,99.98512268,99.99858856
Malaysia,MYS,Age dependency ratio (% of working-age population),SP.POP.DPND,64.97018348,63.98075036,62.94483307,61.84668662,60.67487987,59.43892174,58.62406885,57.51227598,56.18496814,54.80442943,53.51657599,52.75632933,51.96178869,51.0652943,50.0408836,48.9590486,47.79710776,46.77971497,45.91732241,45.18705984,44.56387882
Malaysia,MYS,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..,..,..,..,27.1392055,27.41509502,28.27979977,38.8307588,41.59185538,52.06797977,53.70138525,53.58974494,53.02501549,54.14740559,51.67316446,50.43056625
Malaysia,MYS,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,6.81400013,6.84100008,6.19299984,6.209000111,6.306000233,5.663000107,5.127999783,4.736000061,4.77699995,4.968999863,4.480999947,4.949999809,4.877999783,4.506000042,4.361999989,4.296999931,4.140999794,4.718999863,4.681000233,4.506999969,4.431000233
Malaysia,MYS,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.421999931,2.954999924,2.562000036,2.882999897,2.259000063,2.987999916,3.285000086,3.04399991,3.407999992,3.595999956,3.381999969,3.895999908,3.483999968,3.529000044,3.713000059,3.839999914,3.655999899,3.782999992,3.993000031,3.809999943,4.072999954
Malaysia,MYS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,19.97100067,19.36100006,17.2859993,18.79700089,18.37199974,18.36300087,15.13199997,14.92700005,14.26799965,14.55599976,14.63799953,14.63199997,14.78600025,13.95699978,13.5,14.2159996,13.62300014,12.70199966,12.98700047,12.23099995,12.46899986
Malaysia,MYS,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,32.3390007,32.23699951,33.66699982,31.77000046,31.6989994,32.18399811,33.10699844,31.9829998,32.02299881,30.12599945,29.72900009,30.25900078,28.46800041,28.68499947,27.01399994,27.73399925,28.04299927,28.56999969,28.36100006,28.02400017,27.5189991
Malaysia,MYS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,94.0895933,91.57690625,93.289448,115.7433167,121.310587,119.8099893,110.4024914,108.3055854,106.9432074,115.3730943,112.8989768,112.1856688,106.1685755,99.49976504,91.41680218,86.93029507,85.25544211,79.29991393,75.62904103,73.79349863,70.60151694
Malaysia,MYS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.829085181,10.00270068,7.322741855,-7.359415192,6.137612011,8.858868174,0.517675315,5.390988315,5.788499281,6.783437736,5.332139139,5.584847069,6.298785927,4.831769895,-1.513528727,7.424847393,5.29391284,5.473454192,4.69372252,6.00672195,5.028006349
Malaysia,MYS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.450575096,3.488559459,2.662514597,5.270342003,2.744561302,1.534740237,1.416784732,1.807872463,0.992816208,1.518542199,2.960865088,3.609235642,2.027353178,5.440782211,0.583308406,1.710037175,3.2,1.647286822,2.097235462,3.174603175,2.081447964
Malaysia,MYS,"Labor force, total",SL.TLF.TOTL.IN,8160862,8401657,8660183,8982888,9260759,9533732,9795948,10058384,10334223,10615689,10909756,11155750,11395122,11573526,11922706,12218715,12788871,13348574,14021153,14435805,14827537
Malaysia,MYS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,88.6877594,..,..,..,..,..,..,..,..,..,93.1178894,..,..,..,..,..
Malaysia,MYS,"Population, total",SP.POP.TOTL,20495597,21023321,21565325,22113464,22656286,23185608,23698907,24198811,24688703,25174109,25659393,26143566,26625845,27111069,27605383,28112289,28635128,29170456,29706724,30228017,30723155
Malaysia,MYS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,19.37800269,19.75336681,16.73009843,14.0936143,13.6669089,17.79488881,17.44700062,15.49565512,15.1990617,14.82639106,14.51622131,14.30372284,14.6629773,14.94050441,13.33219531,14.79435317,15.61314674,15.31023528,14.84079071,14.29020586
Malaysia,MYS,"Total employment, total (ages 15+)",SL.EMP.TOTL,7904597,8189940,8448002,8695538,8943261,9247625,9450106,9709512,9961123,10239766,10524678,10784203,11027120,11186960,11482711,11821615,12393646,12945376,13585238,14021441,14368081
Myanmar,MMR,Access to electricity (% of population),EG.ELC.ACCS.ZS,40.0338974,40.88569641,41.7222023,42.54034805,43.33708572,44.11086655,44.86624146,47,46.3460083,47.08253098,47.82489395,48.5791626,49.35139847,50.14615631,50.96194458,48.8,52.64458084,53.5054245,54.37528229,52,60.5
Myanmar,MMR,Age dependency ratio (% of working-age population),SP.POP.DPND,65.55470685,64.14744927,62.70112947,61.25816774,59.88918075,58.63598306,57.9016658,57.25247778,56.68046182,56.13968978,55.58310418,55.35944326,54.99482043,54.5295515,54.03926654,53.56206809,52.70784928,51.94455692,51.22173072,50.47377745,49.69111373
Myanmar,MMR,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.091377153,0.611398148,1.696352431,1.965871206
Myanmar,MMR,"Contributing family workers, total (% of total employment) (modeled ILO estimate)",SL.FAM.WORK.ZS,49.63299942,48.68500137,48.17300034,47.62599945,46.15299988,44.7859993,42.73899841,41.04399872,39.77500153,37.73799896,35.55599976,33.73699951,31.39699936,29.68899918,28.20599937,26.49399948,26.06599998,25.38699913,24.44300079,23.26499939,22.45899963
Myanmar,MMR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.888000011,0.975000024,0.984000027,0.991999984,1.067000031,1.093000054,1.279000044,1.434000015,1.434999943,1.616999984,1.815999985,1.972000003,2.285000086,2.535000086,2.747999907,3.099999905,3.369999886,3.438999891,3.496999979,3.834000111,3.898000002
Myanmar,MMR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,77.6230011,77.31800079,77.10099792,76.7009964,76.59700012,75.77100372,75.14900208,74.05400085,72.63300323,71.03900146,69.51699829,67.77300262,66.40299988,64.29000092,62.40299988,60.61299896,59.07500076,57.36399841,55.79499817,54.07799911,51.75600052
Myanmar,MMR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,10.72099972,10.83399963,10.77700043,10.36499977,9.911999702,9.956000328,10.1260004,10.65100002,10.88199997,11.38799953,11.73700047,12.07699966,12.47200012,13.47900009,14.1420002,14.98400021,15.43200016,15.73099995,15.78899956,16.12700081,16.78700066
Myanmar,MMR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,0.538837892,0.470599713,0.285754172,0.207565072,0.186736794,0.17845543,0.157094763,0.138180683,0.116556167,0.102712751,0.109123505,0.099464913,11.49836108,19.63509832,20.09033989,20.79917286
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.948051437,6.442715347,5.651582963,5.866213153,10.94512998,13.74593056,11.34399707,12.02551343,13.84399689,13.56466162,13.56895002,13.07610138,11.99143524,10.25530539,10.5500091,9.634439452,5.591482378,7.332670447,8.426001025,7.991243344,6.992515574
Myanmar,MMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,25.1947124,16.27539664,29.69723258,51.48754975,18.40104337,-0.109165515,21.10130538,57.07451126,36.58971753,4.534213741,9.368618142,19.99648734,35.02459707,26.79953719,1.472343114,7.718381959,5.021460146,1.467583227,5.524279207,5.474464713,9.485472555
Myanmar,MMR,"Labor force, total",SL.TLF.TOTL.IN,20446590,20850503,21278649,21710826,22079197,22389243,22642808,22862942,23032156,23174157,23290105,23344489,23406073,23486340,23565571,23662845,23897710,24112996,24323894,24555902,24812006
Myanmar,MMR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,89.9417572,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
